typesId,pokemonId,typeName,slot,createdAt,updatedAt
1288,864,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1289,865,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1290,866,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1291,866,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1292,867,ground,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1293,867,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1294,868,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1295,869,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1296,870,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1297,871,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1298,872,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1299,872,bug,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1300,873,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1301,873,bug,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1302,874,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1303,875,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1304,876,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1305,876,normal,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1306,877,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1307,877,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1308,878,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1309,879,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1310,880,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1311,880,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1312,881,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1313,881,ice,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1314,882,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1315,882,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1316,883,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1317,883,ice,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1318,884,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1319,884,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1320,885,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1321,885,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1322,886,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1323,886,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1324,887,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1325,887,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1326,888,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1327,889,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1328,890,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1329,890,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1330,891,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1331,892,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1332,892,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1333,893,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1334,893,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1335,894,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1336,895,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1337,896,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1338,897,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1339,898,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1340,898,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1341,10001,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1342,10002,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1343,10003,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1344,10004,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1345,10004,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1346,10005,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1347,10005,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1348,10006,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1349,10006,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1350,10007,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1351,10007,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1352,10008,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1353,10008,fire,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1354,10009,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1355,10009,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1356,10010,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1357,10010,ice,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1358,10011,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1359,10011,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1360,10012,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1361,10012,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1362,10013,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1363,10014,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1364,10015,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1365,10016,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1366,10017,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1367,10017,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1368,10018,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1369,10018,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1370,10019,flying,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1371,10020,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1372,10020,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1373,10021,ground,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1374,10021,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1375,10022,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1376,10022,ice,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1377,10023,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1378,10023,ice,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1379,10024,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1380,10024,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1381,10025,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1382,10026,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1383,10026,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1384,10027,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1385,10027,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1386,10028,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1387,10028,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1388,10029,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1389,10029,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1390,10030,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1391,10030,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1392,10031,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1393,10031,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1394,10032,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1395,10032,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1396,10033,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1397,10033,poison,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1398,10034,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1399,10034,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1400,10035,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1401,10035,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1402,10036,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1403,10037,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1404,10038,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1405,10038,poison,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1406,10039,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1407,10040,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1408,10040,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1409,10041,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1410,10041,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1411,10042,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1412,10042,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1413,10043,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1414,10043,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1415,10044,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1416,10045,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1417,10045,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1418,10046,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1419,10046,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1420,10047,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1421,10047,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1422,10048,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1423,10048,fire,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1424,10049,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1425,10049,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1426,10050,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1427,10050,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1428,10051,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1429,10051,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1430,10052,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1431,10052,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1432,10053,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1433,10054,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1434,10054,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1435,10055,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1436,10056,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1437,10057,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1438,10058,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1439,10058,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1440,10059,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1441,10059,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1442,10060,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1443,10060,ice,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1444,10061,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1445,10062,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1446,10062,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1447,10063,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1448,10063,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1449,10064,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1450,10064,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1451,10065,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1452,10065,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1453,10066,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1454,10066,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1455,10067,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1456,10067,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1457,10068,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1458,10068,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1459,10069,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1460,10069,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1461,10070,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1462,10070,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1463,10071,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1464,10071,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1465,10072,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1466,10072,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1467,10073,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1468,10073,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1469,10074,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1470,10075,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1471,10075,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1472,10076,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1473,10076,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1474,10077,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1475,10078,ground,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1476,10078,fire,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1477,10079,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1478,10079,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1479,10080,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1480,10081,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1481,10082,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1482,10083,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1483,10084,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1484,10085,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1485,10086,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1486,10086,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1487,10087,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1488,10087,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1489,10088,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1490,10088,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1491,10089,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1492,10089,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1493,10090,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1494,10090,poison,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1495,10091,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1496,10091,normal,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1497,10092,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1498,10092,normal,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1499,10093,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1500,10093,normal,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1501,10094,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1502,10095,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1503,10096,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1504,10097,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1505,10098,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1506,10099,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1507,10100,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1508,10100,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1509,10101,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1510,10101,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1511,10102,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1512,10102,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1513,10103,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1514,10104,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1515,10104,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1516,10105,ground,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1517,10105,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1518,10106,ground,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1519,10106,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1520,10107,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1521,10108,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1522,10109,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1523,10109,electric,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1524,10110,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1525,10110,electric,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1526,10111,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1527,10111,electric,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1528,10112,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1529,10112,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1530,10113,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1531,10113,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1532,10114,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1533,10114,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1534,10115,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1535,10115,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1536,10116,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1537,10116,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1538,10117,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1539,10117,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1540,10118,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1541,10118,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1542,10119,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1543,10119,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1544,10120,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1545,10120,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1546,10121,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1547,10122,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1548,10122,electric,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1549,10123,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1550,10123,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1551,10124,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1552,10124,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1553,10125,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1554,10125,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1555,10126,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1556,10127,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1557,10128,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1558,10129,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1559,10129,fire,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1560,10130,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1561,10130,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1562,10131,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1563,10131,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1564,10132,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1565,10132,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1566,10133,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1567,10133,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1568,10134,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1569,10134,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1570,10135,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1571,10135,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1572,10136,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1573,10136,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1574,10137,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1575,10137,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1576,10138,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1577,10138,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1578,10139,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1579,10139,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1580,10140,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1581,10140,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1582,10141,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1583,10141,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1584,10142,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1585,10142,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1586,10143,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1587,10143,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1588,10144,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1589,10144,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1590,10145,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1591,10145,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1592,10146,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1593,10146,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1594,10147,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1595,10147,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1596,10148,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
