statsId,pokemonId,statName,baseStat,effort,createdAt,updatedAt
306,51,speed,120,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
307,52,hp,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
308,52,attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
309,52,defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
310,52,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
311,52,special-defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
312,52,speed,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
313,53,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
314,53,attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
315,53,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
316,53,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
317,53,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
318,53,speed,115,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
319,54,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
320,54,attack,52,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
321,54,defense,48,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
322,54,special-attack,65,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
323,54,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
324,54,speed,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
325,55,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
326,55,attack,82,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
327,55,defense,78,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
328,55,special-attack,95,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
329,55,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
330,55,speed,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
331,56,hp,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
332,56,attack,80,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
333,56,defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
334,56,special-attack,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
335,56,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
336,56,speed,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
337,57,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
338,57,attack,105,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
339,57,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
340,57,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
341,57,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
342,57,speed,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
343,58,hp,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
344,58,attack,70,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
345,58,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
346,58,special-attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
347,58,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
348,58,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
349,59,hp,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
350,59,attack,110,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
351,59,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
352,59,special-attack,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
353,59,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
354,59,speed,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
355,60,hp,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
356,60,attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
357,60,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
358,60,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
359,60,special-defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
360,60,speed,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
361,61,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
362,61,attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
363,61,defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
364,61,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
365,61,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
366,61,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
367,62,hp,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
368,62,attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
369,62,defense,95,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
370,62,special-attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
371,62,special-defense,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
372,62,speed,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
373,63,hp,25,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
374,63,attack,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
375,63,defense,15,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
376,63,special-attack,105,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
377,63,special-defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
378,63,speed,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
379,64,hp,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
380,64,attack,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
381,64,defense,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
382,64,special-attack,120,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
383,64,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
384,64,speed,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
385,65,hp,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
386,65,attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
387,65,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
388,65,special-attack,135,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
389,65,special-defense,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
390,65,speed,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
391,66,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
392,66,attack,80,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
393,66,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
394,66,special-attack,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
395,66,special-defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
396,66,speed,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
397,67,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
398,67,attack,100,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
399,67,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
400,67,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
401,67,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
402,67,speed,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
403,68,hp,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
404,68,attack,130,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
405,68,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
406,68,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
407,68,special-defense,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
408,68,speed,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
409,69,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
410,69,attack,75,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
411,69,defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
412,69,special-attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
413,69,special-defense,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
414,69,speed,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
415,70,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
416,70,attack,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
417,70,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
418,70,special-attack,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
419,70,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
420,70,speed,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
421,71,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
422,71,attack,105,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
423,71,defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
424,71,special-attack,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
425,71,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
426,71,speed,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
427,72,hp,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
428,72,attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
429,72,defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
430,72,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
431,72,special-defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
432,72,speed,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
433,73,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
434,73,attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
435,73,defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
436,73,special-attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
437,73,special-defense,120,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
438,73,speed,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
439,74,hp,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
440,74,attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
441,74,defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
442,74,special-attack,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
443,74,special-defense,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
444,74,speed,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
445,75,hp,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
446,75,attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
447,75,defense,115,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
448,75,special-attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
449,75,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
450,75,speed,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
451,76,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
452,76,attack,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
453,76,defense,130,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
454,76,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
455,76,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
456,76,speed,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
457,77,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
458,77,attack,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
459,77,defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
460,77,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
461,77,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
462,77,speed,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
463,78,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
464,78,attack,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
465,78,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
466,78,special-attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
467,78,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
468,78,speed,105,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
469,79,hp,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
470,79,attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
471,79,defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
472,79,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
473,79,special-defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
474,79,speed,15,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
475,80,hp,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
476,80,attack,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
477,80,defense,110,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
478,80,special-attack,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
479,80,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
480,80,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
481,81,hp,25,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
482,81,attack,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
483,81,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
484,81,special-attack,95,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
485,81,special-defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
486,81,speed,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
487,82,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
488,82,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
489,82,defense,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
490,82,special-attack,120,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
491,82,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
492,82,speed,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
493,83,hp,52,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
494,83,attack,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
495,83,defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
496,83,special-attack,58,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
497,83,special-defense,62,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
498,83,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
499,84,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
500,84,attack,85,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
501,84,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
502,84,special-attack,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
503,84,special-defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
504,84,speed,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
505,85,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
506,85,attack,110,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
507,85,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
508,85,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
509,85,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
510,85,speed,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
511,86,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
512,86,attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
513,86,defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
514,86,special-attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
515,86,special-defense,70,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
516,86,speed,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
517,87,hp,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
518,87,attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
519,87,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
520,87,special-attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
521,87,special-defense,95,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
522,87,speed,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
523,88,hp,80,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
524,88,attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
525,88,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
526,88,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
527,88,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
528,88,speed,25,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
529,89,hp,105,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
530,89,attack,105,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
531,89,defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
532,89,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
533,89,special-defense,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
534,89,speed,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
535,90,hp,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
536,90,attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
537,90,defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
538,90,special-attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
539,90,special-defense,25,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
540,90,speed,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
541,91,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
542,91,attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
543,91,defense,180,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
544,91,special-attack,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
545,91,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
546,91,speed,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
547,92,hp,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
548,92,attack,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
549,92,defense,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
550,92,special-attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
551,92,special-defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
552,92,speed,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
553,93,hp,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
554,93,attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
555,93,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
556,93,special-attack,115,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
557,93,special-defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
558,93,speed,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
559,94,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
560,94,attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
561,94,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
562,94,special-attack,130,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
563,94,special-defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
564,94,speed,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
565,95,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
566,95,attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
567,95,defense,160,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
568,95,special-attack,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
569,95,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
570,95,speed,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
571,96,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
572,96,attack,48,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
573,96,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
574,96,special-attack,43,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
575,96,special-defense,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
576,96,speed,42,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
577,97,hp,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
578,97,attack,73,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
579,97,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
580,97,special-attack,73,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
581,97,special-defense,115,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
582,97,speed,67,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
583,98,hp,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
584,98,attack,105,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
585,98,defense,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
586,98,special-attack,25,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
587,98,special-defense,25,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
588,98,speed,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
589,99,hp,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
590,99,attack,130,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
591,99,defense,115,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
592,99,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
593,99,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
594,99,speed,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
595,100,hp,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
596,100,attack,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
597,100,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
598,100,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
599,100,special-defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
600,100,speed,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
601,101,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
602,101,attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
603,101,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
604,101,special-attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
605,101,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
606,101,speed,150,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
607,102,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
608,102,attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
